Time,date,year,YearMonth,MonthHour,MonthDay,DayHour,month,day,hour,wd_s,ws_s,Rainfall_s,lowleaf_s,temp_s,uvb_s,PM2.5_s
2019-01-14 01,14/1/2019 1,2019,2019-1,1-Jan,14-Jan,14-1,1,14,1,124.33,1.50,0.00,1.92,298.89,0.00,24.00
2019-01-14 02,14/1/2019 2,2019,2019-1,2-Jan,14-Jan,14-2,1,14,2,110.00,1.30,0.00,1.92,298.28,0.00,26.33
2019-01-14 03,14/1/2019 3,2019,2019-1,3-Jan,14-Jan,14-3,1,14,3,93.00,1.23,0.00,1.92,297.70,0.00,26.67
2019-01-14 04,14/1/2019 4,2019,2019-1,4-Jan,14-Jan,14-4,1,14,4,80.00,1.17,0.00,1.92,297.39,0.00,26.00
2019-01-14 05,14/1/2019 5,2019,2019-1,5-Jan,14-Jan,14-5,1,14,5,71.00,1.30,0.00,1.92,297.01,0.00,26.00
2019-01-14 06,14/1/2019 6,2019,2019-1,6-Jan,14-Jan,14-6,1,14,6,68.00,1.43,0.00,1.92,296.93,0.00,27.33
2019-01-14 07,14/1/2019 7,2019,2019-1,7-Jan,14-Jan,14-7,1,14,7,60.00,1.50,0.00,1.92,297.02,0.00,29.33
2019-01-14 08,14/1/2019 8,2019,2019-1,8-Jan,14-Jan,14-8,1,14,8,46.67,1.40,0.00,1.92,297.29,4143.06,33.67
2019-01-14 09,14/1/2019 9,2019,2019-1,9-Jan,14-Jan,14-9,1,14,9,28.33,1.23,0.00,1.92,297.72,30177.81,39.33
2019-01-14 10,14/1/2019 10,2019,2019-1,10-Jan,14-Jan,14-10,1,14,10,13.00,1.03,0.00,1.92,299.07,86727.37,40.33
2019-01-14 11,14/1/2019 11,2019,2019-1,11-Jan,14-Jan,14-11,1,14,11,116.67,0.90,0.00,1.92,300.72,169545.77,37.67
2019-01-14 12,14/1/2019 12,2019,2019-1,12-Jan,14-Jan,14-12,1,14,12,219.00,0.87,0.00,1.92,302.33,252966.92,31.00
2019-01-14 13,14/1/2019 13,2019,2019-1,13-Jan,14-Jan,14-13,1,14,13,326.67,0.83,0.00,1.92,303.41,315265.73,33.00
2019-01-14 14,14/1/2019 14,2019,2019-1,14-Jan,14-Jan,14-14,1,14,14,320.33,0.73,0.00,1.92,304.18,345924.52,35.67
2019-01-14 15,14/1/2019 15,2019,2019-1,15-Jan,14-Jan,14-15,1,14,15,283.33,0.50,0.00,1.92,304.88,346001.89,47.67
2019-01-14 16,14/1/2019 16,2019,2019-1,16-Jan,14-Jan,14-16,1,14,16,231.00,0.47,0.00,1.92,304.96,303266.41,52.33
2019-01-14 17,14/1/2019 17,2019,2019-1,17-Jan,14-Jan,14-17,1,14,17,179.00,0.83,0.00,1.92,304.86,245200.64,55.00
2019-01-14 18,14/1/2019 18,2019,2019-1,18-Jan,14-Jan,14-18,1,14,18,166.67,1.33,0.00,1.92,303.95,164289.88,48.67
2019-01-14 19,14/1/2019 19,2019,2019-1,19-Jan,14-Jan,14-19,1,14,19,165.00,1.93,0.00,1.92,302.85,93492.06,45.33
2019-01-14 20,14/1/2019 20,2019,2019-1,20-Jan,14-Jan,14-20,1,14,20,163.67,2.43,0.00,1.92,301.61,33937.58,37.67
2019-01-14 21,14/1/2019 21,2019,2019-1,21-Jan,14-Jan,14-21,1,14,21,155.67,2.93,0.00,1.92,300.89,5315.08,30.00
2019-01-14 22,14/1/2019 22,2019,2019-1,22-Jan,14-Jan,14-22,1,14,22,150.00,3.07,0.00,1.92,300.35,0.00,24.33
2019-01-14 23,14/1/2019 23,2019,2019-1,23-Jan,14-Jan,14-23,1,14,23,146.33,2.77,0.00,1.92,299.86,0.00,25.00
2019-01-15 00,15/1/2019 0,2019,2019-1,Jan-00,15-Jan,15-0,1,15,0,143.33,2.23,0.00,1.92,299.24,0.00,25.67
2019-01-15 01,15/1/2019 1,2019,2019-1,1-Jan,15-Jan,15-1,1,15,1,138.33,1.77,0.00,1.92,298.79,0.00,26.00
2019-01-15 02,15/1/2019 2,2019,2019-1,2-Jan,15-Jan,15-2,1,15,2,133.67,1.30,0.00,1.92,298.56,0.00,23.33
2019-01-15 03,15/1/2019 3,2019,2019-1,3-Jan,15-Jan,15-3,1,15,3,143.33,0.93,0.00,1.92,298.52,0.00,24.00
2019-01-15 04,15/1/2019 4,2019,2019-1,4-Jan,15-Jan,15-4,1,15,4,184.00,0.50,0.00,1.92,298.25,0.00,24.67
2019-01-15 05,15/1/2019 5,2019,2019-1,5-Jan,15-Jan,15-5,1,15,5,242.33,0.53,0.00,1.92,297.96,0.00,37.00
2019-01-15 06,15/1/2019 6,2019,2019-1,6-Jan,15-Jan,15-6,1,15,6,285.67,0.77,0.00,1.92,297.82,0.00,56.67
2019-01-15 07,15/1/2019 7,2019,2019-1,7-Jan,15-Jan,15-7,1,15,7,308.67,1.23,0.00,1.92,297.73,0.00,73.33
2019-01-15 08,15/1/2019 8,2019,2019-1,8-Jan,15-Jan,15-8,1,15,8,315.33,1.77,0.00,1.92,297.70,3891.54,83.33
2019-01-15 09,15/1/2019 9,2019,2019-1,9-Jan,15-Jan,15-9,1,15,9,325.67,2.20,0.00,1.92,297.84,24310.49,81.33
2019-01-15 10,15/1/2019 10,2019,2019-1,10-Jan,15-Jan,15-10,1,15,10,331.00,2.53,0.00,1.92,298.90,79339.24,76.33
2019-01-15 11,15/1/2019 11,2019,2019-1,11-Jan,15-Jan,15-11,1,15,11,335.00,2.50,0.00,1.92,300.34,160002.75,72.67
2019-01-15 12,15/1/2019 12,2019,2019-1,12-Jan,15-Jan,15-12,1,15,12,339.33,2.30,0.00,1.92,301.78,234473.37,65.00
2019-01-15 13,15/1/2019 13,2019,2019-1,13-Jan,15-Jan,15-13,1,15,13,344.67,1.93,0.00,1.92,303.03,300479.21,58.67
2019-01-15 14,15/1/2019 14,2019,2019-1,14-Jan,15-Jan,15-14,1,15,14,239.67,1.37,0.00,1.92,303.90,312392.54,50.33
2019-01-15 15,15/1/2019 15,2019,2019-1,15-Jan,15-Jan,15-15,1,15,15,164.00,1.07,0.00,1.92,304.64,286347.04,52.67
2019-01-15 16,15/1/2019 16,2019,2019-1,16-Jan,15-Jan,15-16,1,15,16,94.67,1.40,0.00,1.92,304.45,206988.58,60.67
2019-01-15 17,15/1/2019 17,2019,2019-1,17-Jan,15-Jan,15-17,1,15,17,138.33,2.27,0.00,1.92,304.00,141947.08,64.67
2019-01-15 18,15/1/2019 18,2019,2019-1,18-Jan,15-Jan,15-18,1,15,18,153.00,2.80,0.00,1.92,302.75,90309.53,54.33
2019-01-15 19,15/1/2019 19,2019,2019-1,19-Jan,15-Jan,15-19,1,15,19,158.33,2.90,0.00,1.92,301.76,51004.56,40.67
2019-01-15 20,15/1/2019 20,2019,2019-1,20-Jan,15-Jan,15-20,1,15,20,158.00,2.90,0.00,1.92,300.81,19577.68,26.67
2019-01-15 21,15/1/2019 21,2019,2019-1,21-Jan,15-Jan,15-21,1,15,21,152.00,3.10,0.00,1.92,300.45,2371.15,23.67
2019-01-15 22,15/1/2019 22,2019,2019-1,22-Jan,15-Jan,15-22,1,15,22,142.67,2.83,0.00,1.92,300.16,0.00,21.67
2019-01-15 23,15/1/2019 23,2019,2019-1,23-Jan,15-Jan,15-23,1,15,23,140.33,2.07,0.00,1.92,299.83,0.00,20.67
2019-01-16 00,16/1/2019 0,2019,2019-1,Jan-00,16-Jan,16-0,1,16,0,157.67,1.27,0.00,1.92,299.69,0.00,20.67
2019-01-16 01,16/1/2019 1,2019,2019-1,1-Jan,16-Jan,16-1,1,16,1,177.33,0.87,0.00,1.92,299.43,0.00,22.67
2019-01-16 02,16/1/2019 2,2019,2019-1,2-Jan,16-Jan,16-2,1,16,2,193.00,0.80,0.00,1.92,299.35,0.00,24.33
2019-01-16 03,16/1/2019 3,2019,2019-1,3-Jan,16-Jan,16-3,1,16,3,193.67,0.73,0.00,1.92,299.05,0.00,27.00
2019-01-16 04,16/1/2019 4,2019,2019-1,4-Jan,16-Jan,16-4,1,16,4,171.67,0.67,0.00,1.92,298.98,0.00,26.67
2019-01-16 05,16/1/2019 5,2019,2019-1,5-Jan,16-Jan,16-5,1,16,5,140.00,0.77,0.00,1.92,298.96,0.00,31.00
2019-01-16 06,16/1/2019 6,2019,2019-1,6-Jan,16-Jan,16-6,1,16,6,103.00,0.97,0.00,1.92,299.08,0.00,34.67
2019-01-16 07,16/1/2019 7,2019,2019-1,7-Jan,16-Jan,16-7,1,16,7,78.00,1.13,0.00,1.92,299.06,0.00,43.67
2019-01-16 08,16/1/2019 8,2019,2019-1,8-Jan,16-Jan,16-8,1,16,8,49.33,1.17,0.00,1.92,299.07,1752.21,60.00
2019-01-16 09,16/1/2019 9,2019,2019-1,9-Jan,16-Jan,16-9,1,16,9,138.33,1.23,0.00,1.92,299.22,12101.86,67.00
2019-01-16 10,16/1/2019 10,2019,2019-1,10-Jan,16-Jan,16-10,1,16,10,241.00,1.40,0.00,1.92,300.32,48048.13,73.33
2019-01-16 11,16/1/2019 11,2019,2019-1,11-Jan,16-Jan,16-11,1,16,11,241.00,1.60,0.00,1.92,301.79,127530.15,66.00
2019-01-16 12,16/1/2019 12,2019,2019-1,12-Jan,16-Jan,16-12,1,16,12,131.67,1.57,0.00,1.92,303.28,225515.58,56.67
2019-01-16 13,16/1/2019 13,2019,2019-1,13-Jan,16-Jan,16-13,1,16,13,35.00,1.30,0.00,1.92,304.19,309557.52,46.33
2019-01-16 14,16/1/2019 14,2019,2019-1,14-Jan,16-Jan,16-14,1,16,14,67.33,1.13,0.00,1.92,304.62,340315.79,38.67
2019-01-16 15,16/1/2019 15,2019,2019-1,15-Jan,16-Jan,16-15,1,16,15,99.33,1.27,0.00,1.92,304.88,328982.50,37.67
2019-01-16 16,16/1/2019 16,2019,2019-1,16-Jan,16-Jan,16-16,1,16,16,120.33,1.67,0.00,1.92,304.86,257806.33,30.00
2019-01-16 17,16/1/2019 17,2019,2019-1,17-Jan,16-Jan,16-17,1,16,17,127.00,1.90,0.00,1.92,304.64,199144.96,23.33
2019-01-16 18,16/1/2019 18,2019,2019-1,18-Jan,16-Jan,16-18,1,16,18,131.67,2.03,0.00,1.92,303.93,122749.82,17.00
2019-01-16 19,16/1/2019 19,2019,2019-1,19-Jan,16-Jan,16-19,1,16,19,130.33,2.00,0.00,1.92,303.08,75732.24,18.00
2019-01-16 20,16/1/2019 20,2019,2019-1,20-Jan,16-Jan,16-20,1,16,20,130.33,1.93,0.00,1.92,302.35,22401.11,18.00
2019-01-16 21,16/1/2019 21,2019,2019-1,21-Jan,16-Jan,16-21,1,16,21,131.00,1.83,0.00,1.92,302.02,1794.46,22.00
2019-01-16 22,16/1/2019 22,2019,2019-1,22-Jan,16-Jan,16-22,1,16,22,132.67,1.90,0.00,1.92,301.60,0.00,23.67
2019-01-16 23,16/1/2019 23,2019,2019-1,23-Jan,16-Jan,16-23,1,16,23,132.33,2.07,0.00,1.92,301.26,0.00,25.67
2019-01-17 00,17/1/2019 0,2019,2019-1,Jan-00,17-Jan,17-0,1,17,0,126.33,2.17,0.00,1.92,300.76,0.00,25.00
2019-01-17 01,17/1/2019 1,2019,2019-1,1-Jan,17-Jan,17-1,1,17,1,118.33,2.10,0.00,1.92,300.23,0.00,25.67
2019-01-17 02,17/1/2019 2,2019,2019-1,2-Jan,17-Jan,17-2,1,17,2,108.33,1.97,0.00,1.92,299.76,0.00,27.33
2019-01-17 03,17/1/2019 3,2019,2019-1,3-Jan,17-Jan,17-3,1,17,3,97.33,1.83,0.00,1.92,299.46,0.00,29.33
2019-01-17 04,17/1/2019 4,2019,2019-1,4-Jan,17-Jan,17-4,1,17,4,82.67,1.67,0.00,1.92,299.18,0.00,31.00
2019-01-17 05,17/1/2019 5,2019,2019-1,5-Jan,17-Jan,17-5,1,17,5,67.67,1.50,0.00,1.92,298.84,0.00,33.67
2019-01-17 06,17/1/2019 6,2019,2019-1,6-Jan,17-Jan,17-6,1,17,6,51.67,1.27,0.00,1.92,298.49,0.00,34.00
2019-01-17 07,17/1/2019 7,2019,2019-1,7-Jan,17-Jan,17-7,1,17,7,51.33,1.17,0.00,1.92,298.29,0.00,31.67
2019-01-17 08,17/1/2019 8,2019,2019-1,8-Jan,17-Jan,17-8,1,17,8,59.67,1.10,0.00,1.92,298.28,2785.64,32.00
2019-01-17 09,17/1/2019 9,2019,2019-1,9-Jan,17-Jan,17-9,1,17,9,74.67,1.20,0.00,1.92,298.69,25792.37,37.00
2019-01-17 10,17/1/2019 10,2019,2019-1,10-Jan,17-Jan,17-10,1,17,10,78.33,1.37,0.00,1.92,299.90,72851.10,53.67
2019-01-17 11,17/1/2019 11,2019,2019-1,11-Jan,17-Jan,17-11,1,17,11,73.00,1.50,0.00,1.92,301.35,153038.88,58.00
2019-01-17 12,17/1/2019 12,2019,2019-1,12-Jan,17-Jan,17-12,1,17,12,68.33,1.67,0.00,1.92,302.71,234229.25,49.67
2019-01-17 13,17/1/2019 13,2019,2019-1,13-Jan,17-Jan,17-13,1,17,13,69.67,2.13,0.00,1.92,303.73,308294.37,31.33
2019-01-17 14,17/1/2019 14,2019,2019-1,14-Jan,17-Jan,17-14,1,17,14,75.33,2.53,0.00,1.92,304.49,329974.55,20.33
2019-01-17 15,17/1/2019 15,2019,2019-1,15-Jan,17-Jan,17-15,1,17,15,81.33,2.73,0.00,1.92,305.08,329689.04,20.33
2019-01-17 16,17/1/2019 16,2019,2019-1,16-Jan,17-Jan,17-16,1,17,16,86.33,2.40,0.00,1.92,305.24,286221.33,19.33
2019-01-17 17,17/1/2019 17,2019,2019-1,17-Jan,17-Jan,17-17,1,17,17,92.67,2.17,0.00,1.92,305.17,232719.75,19.00
2019-01-17 18,17/1/2019 18,2019,2019-1,18-Jan,17-Jan,17-18,1,17,18,102.67,1.93,0.00,1.92,304.04,148509.88,20.33
2019-01-17 19,17/1/2019 19,2019,2019-1,19-Jan,17-Jan,17-19,1,17,19,99.33,1.73,0.00,1.93,302.72,75904.03,23.33
2019-01-17 20,17/1/2019 20,2019,2019-1,20-Jan,17-Jan,17-20,1,17,20,102.67,1.60,0.00,1.93,301.39,24752.01,25.00
2019-01-17 21,17/1/2019 21,2019,2019-1,21-Jan,17-Jan,17-21,1,17,21,105.00,1.77,0.00,1.93,300.99,5050.30,25.33
2019-01-17 22,17/1/2019 22,2019,2019-1,22-Jan,17-Jan,17-22,1,17,22,116.00,2.17,0.00,1.93,300.66,0.00,23.67
2019-01-17 23,17/1/2019 23,2019,2019-1,23-Jan,17-Jan,17-23,1,17,23,116.33,2.50,0.00,1.93,300.32,0.00,22.67
2019-01-18 00,18/1/2019 0,2019,2019-1,Jan-00,18-Jan,18-0,1,18,0,109.33,2.73,0.00,1.93,299.88,0.00,19.00
2019-01-18 01,18/1/2019 1,2019,2019-1,1-Jan,18-Jan,18-1,1,18,1,102.00,2.80,0.00,1.93,299.42,0.00,17.00
2019-01-18 02,18/1/2019 2,2019,2019-1,2-Jan,18-Jan,18-2,1,18,2,96.00,2.70,0.00,1.93,298.98,0.00,17.67
2019-01-18 03,18/1/2019 3,2019,2019-1,3-Jan,18-Jan,18-3,1,18,3,90.67,2.30,0.00,1.93,298.53,0.00,19.67
2019-01-18 04,18/1/2019 4,2019,2019-1,4-Jan,18-Jan,18-4,1,18,4,82.33,1.93,0.00,1.93,297.96,0.00,21.33
2019-01-18 05,18/1/2019 5,2019,2019-1,5-Jan,18-Jan,18-5,1,18,5,66.67,1.57,0.00,1.93,297.47,0.00,21.33
2019-01-18 06,18/1/2019 6,2019,2019-1,6-Jan,18-Jan,18-6,1,18,6,52.00,1.47,0.00,1.93,297.19,0.00,21.00
2019-01-18 07,18/1/2019 7,2019,2019-1,7-Jan,18-Jan,18-7,1,18,7,52.00,1.30,0.00,1.93,297.21,0.00,22.67
2019-01-18 08,18/1/2019 8,2019,2019-1,8-Jan,18-Jan,18-8,1,18,8,73.33,1.17,0.00,1.93,297.34,4002.76,26.00
2019-01-18 09,18/1/2019 9,2019,2019-1,9-Jan,18-Jan,18-9,1,18,9,89.00,0.93,0.00,1.93,297.74,28894.70,36.67
2019-01-18 10,18/1/2019 10,2019,2019-1,10-Jan,18-Jan,18-10,1,18,10,87.67,0.87,0.00,1.93,299.09,84227.68,45.33
2019-01-18 11,18/1/2019 11,2019,2019-1,11-Jan,18-Jan,18-11,1,18,11,67.67,0.93,0.00,1.93,300.79,166361.50,46.67
2019-01-18 12,18/1/2019 12,2019,2019-1,12-Jan,18-Jan,18-12,1,18,12,56.67,1.20,0.00,1.93,302.29,250120.80,40.67
2019-01-18 13,18/1/2019 13,2019,2019-1,13-Jan,18-Jan,18-13,1,18,13,57.00,1.77,0.00,1.93,303.47,295311.65,31.67
2019-01-18 14,18/1/2019 14,2019,2019-1,14-Jan,18-Jan,18-14,1,18,14,64.00,2.40,0.00,1.93,304.40,322174.30,28.33
2019-01-18 15,18/1/2019 15,2019,2019-1,15-Jan,18-Jan,18-15,1,18,15,67.67,2.83,0.00,1.93,305.27,292751.53,23.67
2019-01-18 16,18/1/2019 16,2019,2019-1,16-Jan,18-Jan,18-16,1,18,16,69.33,2.73,0.00,1.93,305.48,278860.28,20.67
2019-01-18 17,18/1/2019 17,2019,2019-1,17-Jan,18-Jan,18-17,1,18,17,81.33,2.37,0.00,1.93,305.40,214486.00,17.67
2019-01-18 18,18/1/2019 18,2019,2019-1,18-Jan,18-Jan,18-18,1,18,18,106.33,2.03,0.00,1.93,304.78,164119.40,18.67
2019-01-18 19,18/1/2019 19,2019,2019-1,19-Jan,18-Jan,18-19,1,18,19,132.67,2.10,0.00,1.93,303.76,82948.69,21.00
2019-01-18 20,18/1/2019 20,2019,2019-1,20-Jan,18-Jan,18-20,1,18,20,145.00,2.43,0.00,1.93,302.67,34323.73,22.67
2019-01-18 21,18/1/2019 21,2019,2019-1,21-Jan,18-Jan,18-21,1,18,21,138.67,2.70,0.00,1.93,301.92,5461.87,25.33
2019-01-18 22,18/1/2019 22,2019,2019-1,22-Jan,18-Jan,18-22,1,18,22,122.00,2.60,0.00,1.93,301.42,0.00,28.33
2019-01-18 23,18/1/2019 23,2019,2019-1,23-Jan,18-Jan,18-23,1,18,23,102.00,2.33,0.00,1.93,300.90,0.00,29.67
2019-01-19 00,19/1/2019 0,2019,2019-1,Jan-00,19-Jan,19-0,1,19,0,82.67,2.07,0.00,1.93,300.12,0.00,30.00
2019-01-19 01,19/1/2019 1,2019,2019-1,1-Jan,19-Jan,19-1,1,19,1,67.67,1.83,0.00,1.93,299.27,0.00,31.33
2019-01-19 02,19/1/2019 2,2019,2019-1,2-Jan,19-Jan,19-2,1,19,2,54.00,1.77,0.00,1.93,298.42,0.00,41.33
2019-01-19 03,19/1/2019 3,2019,2019-1,3-Jan,19-Jan,19-3,1,19,3,41.33,1.83,0.00,1.93,297.81,0.00,42.67
2019-01-19 04,19/1/2019 4,2019,2019-1,4-Jan,19-Jan,19-4,1,19,4,31.33,1.90,0.00,1.93,297.41,0.00,39.67
2019-01-19 05,19/1/2019 5,2019,2019-1,5-Jan,19-Jan,19-5,1,19,5,27.33,1.87,0.00,1.93,297.09,0.00,30.33
2019-01-19 06,19/1/2019 6,2019,2019-1,6-Jan,19-Jan,19-6,1,19,6,23.00,1.73,0.00,1.93,296.76,0.00,29.33
2019-01-19 07,19/1/2019 7,2019,2019-1,7-Jan,19-Jan,19-7,1,19,7,15.67,1.70,0.00,1.93,296.43,0.00,34.67
2019-01-19 08,19/1/2019 8,2019,2019-1,8-Jan,19-Jan,19-8,1,19,8,7.00,1.67,0.00,1.93,296.46,4063.03,40.67
2019-01-19 09,19/1/2019 9,2019,2019-1,9-Jan,19-Jan,19-9,1,19,9,10.00,1.57,0.00,1.93,296.93,30143.71,45.00
2019-01-19 10,19/1/2019 10,2019,2019-1,10-Jan,19-Jan,19-10,1,19,10,24.00,1.37,0.00,1.93,298.37,86569.23,44.67
2019-01-19 11,19/1/2019 11,2019,2019-1,11-Jan,19-Jan,19-11,1,19,11,49.67,1.00,0.00,1.93,300.09,170188.23,38.33
2019-01-19 12,19/1/2019 12,2019,2019-1,12-Jan,19-Jan,19-12,1,19,12,84.33,0.80,0.00,1.93,301.75,254629.37,30.67
2019-01-19 13,19/1/2019 13,2019,2019-1,13-Jan,19-Jan,19-13,1,19,13,114.33,0.73,0.00,1.93,303.06,321330.25,23.67
2019-01-19 14,19/1/2019 14,2019,2019-1,14-Jan,19-Jan,19-14,1,19,14,132.00,0.90,0.00,1.93,304.04,357598.86,23.00
2019-01-19 15,19/1/2019 15,2019,2019-1,15-Jan,19-Jan,19-15,1,19,15,130.33,1.03,0.00,1.93,304.89,360535.23,22.67
2019-01-19 16,19/1/2019 16,2019,2019-1,16-Jan,19-Jan,19-16,1,19,16,132.67,1.07,0.00,1.93,305.11,326720.35,25.33
2019-01-19 17,19/1/2019 17,2019,2019-1,17-Jan,19-Jan,19-17,1,19,17,143.00,1.33,0.00,1.93,305.02,250997.12,26.33
2019-01-19 18,19/1/2019 18,2019,2019-1,18-Jan,19-Jan,19-18,1,19,18,160.00,1.90,0.00,1.93,304.17,161930.98,25.33
2019-01-19 19,19/1/2019 19,2019,2019-1,19-Jan,19-Jan,19-19,1,19,19,166.00,2.73,0.00,1.93,303.02,78611.82,21.33
2019-01-19 20,19/1/2019 20,2019,2019-1,20-Jan,19-Jan,19-20,1,19,20,161.00,3.23,0.00,1.93,301.87,30384.42,20.67
2019-01-19 21,19/1/2019 21,2019,2019-1,21-Jan,19-Jan,19-21,1,19,21,150.00,3.30,0.00,1.93,301.31,5992.36,22.33
2019-01-19 22,19/1/2019 22,2019,2019-1,22-Jan,19-Jan,19-22,1,19,22,139.33,2.97,0.00,1.93,300.85,0.00,25.67
2019-01-19 23,19/1/2019 23,2019,2019-1,23-Jan,19-Jan,19-23,1,19,23,127.33,2.53,0.00,1.93,300.44,0.00,23.67
2019-01-20 00,20/1/2019 0,2019,2019-1,Jan-00,20-Jan,20-0,1,20,0,113.00,2.17,0.00,1.93,300.02,0.00,26.67
2019-01-20 01,20/1/2019 1,2019,2019-1,1-Jan,20-Jan,20-1,1,20,1,99.33,1.90,0.00,1.93,299.64,0.00,26.00
2019-01-20 02,20/1/2019 2,2019,2019-1,2-Jan,20-Jan,20-2,1,20,2,96.00,1.73,0.00,1.93,299.25,0.00,27.00
2019-01-20 03,20/1/2019 3,2019,2019-1,3-Jan,20-Jan,20-3,1,20,3,104.00,1.77,0.00,1.93,298.96,0.00,23.67
2019-01-20 04,20/1/2019 4,2019,2019-1,4-Jan,20-Jan,20-4,1,20,4,115.33,1.97,0.00,1.93,298.62,0.00,23.00
2019-01-20 05,20/1/2019 5,2019,2019-1,5-Jan,20-Jan,20-5,1,20,5,118.67,2.10,0.00,1.93,298.35,0.00,20.67
2019-01-20 06,20/1/2019 6,2019,2019-1,6-Jan,20-Jan,20-6,1,20,6,106.67,1.80,0.00,1.93,297.87,0.00,20.00
2019-01-20 07,20/1/2019 7,2019,2019-1,7-Jan,20-Jan,20-7,1,20,7,76.33,1.43,0.00,1.93,297.53,0.00,21.00
2019-01-20 08,20/1/2019 8,2019,2019-1,8-Jan,20-Jan,20-8,1,20,8,42.67,1.30,0.00,1.93,297.39,4100.11,36.67
2019-01-20 09,20/1/2019 9,2019,2019-1,9-Jan,20-Jan,20-9,1,20,9,15.67,1.43,0.00,1.93,297.74,29130.32,64.33
2019-01-20 10,20/1/2019 10,2019,2019-1,10-Jan,20-Jan,20-10,1,20,10,124.33,1.60,0.00,1.93,299.34,85704.15,82.67
2019-01-20 11,20/1/2019 11,2019,2019-1,11-Jan,20-Jan,20-11,1,20,11,233.67,1.63,0.00,1.93,301.16,168719.38,85.33
2019-01-20 12,20/1/2019 12,2019,2019-1,12-Jan,20-Jan,20-12,1,20,12,340.67,1.67,0.00,1.93,302.79,253622.67,67.00
2019-01-20 13,20/1/2019 13,2019,2019-1,13-Jan,20-Jan,20-13,1,20,13,330.00,1.50,0.00,1.93,303.72,313606.25,55.33
2019-01-20 14,20/1/2019 14,2019,2019-1,14-Jan,20-Jan,20-14,1,20,14,322.00,1.10,0.00,1.93,304.48,346622.71,49.00
2019-01-20 15,20/1/2019 15,2019,2019-1,15-Jan,20-Jan,20-15,1,20,15,262.00,0.67,0.00,1.93,305.08,345795.06,51.33
